Price,Close,High,Low,Open,Volume
07-03-2025,501.2000122,508.8500061,461.3500061,464.2000122,4493921
10-03-2025,486.1499939,515,481.3500061,505.7999878,2559664
11-03-2025,512.7999878,516,461.4500122,476.6000061,3398076
12-03-2025,497.3999939,518,490.4500122,513.9500122,1776489
13-03-2025,490.5499878,505.8999939,483.5,496.75,1315715
17-03-2025,490.7999878,498,485,494.6000061,1007855
18-03-2025,490.7999878,490.7999878,490.7999878,490.7999878,0
19-03-2025,523.7000122,527.5,510.0499878,513,2055195
20-03-2025,520.6500244,534.9000244,516.5999756,525.5999756,1471803
21-03-2025,540.3499756,554,516.0999756,518.5,2487287
